0 0.0 0.0
1 0.0418279661361 0.0418279661361
2 0.0835827189143 0.0835827189143
3 0.125191173125 0.125191173125
4 0.166580499633 0.166580499633
5 0.207678252849 0.207678252849
6 0.248412497541 0.248412497541
7 0.28871193474 0.28871193474
8 0.328506026541 0.328506026541
9 0.367725119566 0.367725119566
10 0.406300566886 0.406300566886
11 0.444164848171 0.444164848171
12 0.481251687878 0.481251687878
13 0.517496171254 0.517496171254
14 0.552834857961 0.552834857961
15 0.587205893117 0.587205893117
16 0.620549115563 0.620549115563
17 0.652806163168 0.652806163168
18 0.683920574979 0.683920574979
19 0.713837890052 0.713837890052
20 0.742505742773 0.742505742773
21 0.769873954519 0.769873954519
22 0.795894621486 0.795894621486
23 0.820522198539 0.820522198539
24 0.843713578928 0.843713578928
25 0.865428169746 0.865428169746
26 0.885627962972 0.885627962972
27 0.904277602007 0.904277602007
28 0.921344443554 0.921344443554
29 0.936798614758 0.936798614758
30 0.950613065492 0.950613065492
31 0.962763615707 0.962763615707
32 0.973228997751 0.973228997751
33 0.981990893599 0.981990893599
34 0.989033966912 0.989033966912
35 0.994345889885 0.994345889885
36 0.997917364823 0.997917364823
37 0.999742140412 0.999742140412
38 0.999817022666 0.999817022666
39 0.998141880516 0.998141880516
40 0.994719646038 0.994719646038
41 0.989556309322 0.989556309322
42 0.982660907986 0.982660907986
43 0.97404551136 0.97404551136
44 0.963725199358 0.963725199358
45 0.951718036082 0.951718036082
46 0.938045038207 0.938045038207
47 0.922730138192 0.922730138192
48 0.90580014239 0.90580014239
49 0.88728468413 0.88728468413
50 0.867216171846 0.867216171846
51 0.845629732351 0.845629732351
52 0.822563149354 0.822563149354
53 0.798056797327 0.798056797327
54 0.772153570832 0.772153570832
55 0.744898809445 0.744898809445
56 0.71634021839 0.71634021839
57 0.686527785047 0.686527785047
58 0.655513691449 0.655513691449
59 0.623352222951 0.623352222951
60 0.590099673206 0.590099673206
61 0.555814245639 0.555814245639
62 0.520555951566 0.520555951566
63 0.484386505153 0.484386505153
64 0.447369215399 0.447369215399
65 0.40956887532 0.40956887532
66 0.37105164854 0.37105164854
67 0.331884953482 0.331884953482
68 0.292137345361 0.292137345361
69 0.251878396193 0.251878396193
70 0.211178573015 0.211178573015
71 0.170109114546 0.170109114546
72 0.128741906493 0.128741906493
73 0.0871493557297 0.0871493557297
74 0.0454042635551 0.0454042635551
75 0.00357969826957 0.00357969826957
76 -0.0382511327218 -0.0382511327218
77 -0.0800150110466 -0.0800150110466
78 -0.121638835523 -0.121638835523
79 -0.16304975011 -0.16304975011
80 -0.204175271436 -0.204175271436
81 -0.244943415662 -0.244943415662
82 -0.285282824483 -0.285282824483
83 -0.325122890032 -0.325122890032
84 -0.36439387846 -0.36439387846
85 -0.403027052002 -0.403027052002
86 -0.440954789289 -0.440954789289
87 -0.478110703708 -0.478110703708
88 -0.5144297596 -0.5144297596
89 -0.549848386102 -0.549848386102
90 -0.584304588406 -0.584304588406
91 -0.617738056285 -0.617738056285
92 -0.650090269644 -0.650090269644
93 -0.68130460096 -0.68130460096
94 -0.711326414394 -0.711326414394
95 -0.740103161424 -0.740103161424
96 -0.767584472825 -0.767584472825
97 -0.793722246828 -0.793722246828
98 -0.818470733322 -0.818470733322
99 -0.841786613924 -0.841786613924
100 -0.863629077806 -0.863629077806
101 -0.883959893128 -0.883959893128
102 -0.902743473956 -0.902743473956
103 -0.919946942549 -0.919946942549
104 -0.935540186908 -0.935540186908
105 -0.949495913479 -0.949495913479
106 -0.961789694932 -0.961789694932
107 -0.972400012912 -0.972400012912
108 -0.981308295704 -0.981308295704
109 -0.988498950743 -0.988498950743
110 -0.993959391905 -0.993959391905
111 -0.997680061536 -0.997680061536
112 -0.999654447181 -0.999654447181
113 -0.999879092985 -0.999879092985
114 -0.99835360574 -0.99835360574
115 -0.995080655574 -0.995080655574
116 -0.99006597128 -0.99006597128
117 -0.983318330281 -0.983318330281
118 -0.974849543277 -0.974849543277
119 -0.964674433564 -0.964674433564
120 -0.95281081109 -0.95281081109
121 -0.939279441284 -0.939279441284
122 -0.924104008706 -0.924104008706
123 -0.907311075596 -0.907311075596
124 -0.888930035373 -0.888930035373
125 -0.868993061195 -0.868993061195
126 -0.847535049636 -0.847535049636
127 -0.824593559614 -0.824593559614
128 -0.800208746644 -0.800208746644
129 -0.774423292553 -0.774423292553
130 -0.747282330774 -0.747282330774
131 -0.718833367344 -0.718833367344
132 -0.689126197756 -0.689126197756
133 -0.658212819795 -0.658212819795
